sample_id,subject,subject_category,question,option_a,option_b,option_c,option_d,answer,required_knowledge,time_sensitive,reference,culture,region,country,cultural_sensitivity_label,is_annotated
prehistory/test/10,prehistory,Humanities,Which of the following is evidence of new uses for plants during the Middle Stone Age?,the use of seeds as a natural insecticide in Altamira cave in southwestern Europe,plant materials such as flowers in Aurignacian burials in southern France,plant material lining the floor of Sibudu Cave in South Africa,the use of wood in the Gravettian tradition to make spear-throwers and canoes,C,[],[],[],[],[],[],-,False
prehistory/test/11,prehistory,Humanities,That modern Africans do not possess any Neandertal DNA indicates that:,Gene flow between Neandertals and anatomically modern humans must have occurred before Neandertals migrated out of Africa.,Gene flow between Neandertals and anatomically modern humans occurred after anatomically modern humans migrated out of Africa.,"Neandertals who lived in Africa did not interbreed with anatomically modern humans, but must have followed them when they migrated out of Africa.",Interbreeding between anatomically modern humans and Neandertals never occurred.,B,[],[],[],[],[],[],-,False
prehistory/test/12,prehistory,Humanities,"Toward the end of the Pleistocene, between 28,000 and 18,000 years ago, worldwide sea level was much lower than present day, resulting in the exposure of a landmass east of Siberia called __________. This period is called the _______.",Beringia; Late Beringian Period,Sundaland; McKenzie Maximum,Beringia; Late Glacial Maximum,Wallacea; Late Laurentide Period,C,[],[],[],[],[],[],-,False
prehistory/test/13,prehistory,Humanities,Which archaeological method is best for identifying large-scale land modifications?,test pits,ground-penetrating radar,aerial photography,proton magnetometers,C,[],[],[],[],[],[],-,False
prehistory/test/14,prehistory,Humanities,What designation for a pottery style was eventually applied to an entire cultural complex that moved across the Pacific?,Clovis,Nenana Complex,Lapita,Micronesian Pottery Tradition,C,[],[],[],[],[],[],-,False
prehistory/test/15,prehistory,Humanities,What is one of the differences between simple foragers and complex foragers?,Complex foragers employ irrigation technology.,Complex foragers rely on a wider range of food sources.,Complex foragers are more highly mobile.,Complex foragers focus on a few highly productive resources.,D,[],[],[],[],[],[],-,False
prehistory/test/16,prehistory,Humanities,The significance of Frere's discovery was that what he found was located:,beneath the remains of extinct animals.,"on the surface, above the remains of extinct animals.",in a region of Africa where no one thought humans had ever lived.,on top of the ruins of a Medieval castle.,A,[],[],[],[],[],[],-,False
prehistory/test/17,prehistory,Humanities,What is the earliest form of writing in the world and where did it develop?,"cuneiform, in Mesopotamia","hieroglyphics, in Egypt","clay-tablets, at Knossos","runes, at Stonehenge",A,[],[],[],[],[],[],-,False
prehistory/test/18,prehistory,Humanities,A pattern of social integration in which individuals are placed into a hierarchy of social levels is called:,urbanization.,a social system.,social stratification.,a necropolis.,C,"['none', 'none', 'none', 'none']","['No', 'No', 'No', 'No']","['-', '-', '-', '-']",[],[],[],CA,True
prehistory/test/19,prehistory,Humanities,The Minoan economy may have been especially vulnerable to natural catastrophe because it relied heavily on:,agriculture,maritime trade,metalworking,slave labor,B,[],[],[],[],[],[],-,False
prehistory/test/20,prehistory,Humanities,"The _______ developed one of the earliest kingdoms in South America, reaching its height at around _________.",Moche; AD 400,Wari; AD 100,Inca; AD 200,Maya; AD 400,A,[],[],[],[],[],[],-,False
prehistory/test/21,prehistory,Humanities,"What is the name of the lithic technology seen in the Arctic and consisting of wedge-shaped cores, micro-blades, bifacial knives, and burins?",Clovis Complex,Denali Complex,Folsom Complex,Nenana Complex,B,"['regional', 'regional', 'cultural', 'none']","['No', 'No', 'No']","['-', '-', '-', '-']","['Indigenous Cultures', 'Indigenous Cultures']","['North America', 'Antarctica', 'Antarctica']",['United States of America (USA)'],CS,True
prehistory/test/22,prehistory,Humanities,Which of the following is used to remove the soil enclosing site materials?,brushes,trowels,dental picks,all of the above,D,[],[],[],[],[],[],-,False
prehistory/test/23,prehistory,Humanities,"A continuous, projecting ridge of bone above and across the eye orbits is called the:",sagittal crest.,supraorbital torus.,maxilla.,occipital bone.,B,[],[],[],[],[],[],-,False
prehistory/test/24,prehistory,Humanities,Ancestral Puebloan culture in Chaco Canyon was comprised of:,around 75 substantial settlements and more than 300 smaller communities.,more than 500 towns and villages with monumental architecture.,between 30 and 40 farmsteads and three large pueblos.,one large city state with more than 300 outlying farmsteads.,A,[],[],[],[],[],[],-,False
prehistory/test/25,prehistory,Humanities,The Yang-shao culture gave way to the Lung-Shan sometime after:,"6,000 B.P.","5,000 B.P.","4,000 B.P.","3,000 B.P.",B,[],[],[],[],[],[],-,False
prehistory/test/26,prehistory,Humanities,The most prominent feature of the food resource base of post-Pleistocene Europe was its:,dependence on megafauna.,hunting and gathering.,dependence on fur-bearing animals.,diversity.,D,[],[],[],[],[],[],-,False
prehistory/test/27,prehistory,Humanities,Evidence of wild grain harvesting and consumption in Israel dates to as early as,"20,000 B.P.","12,000 B.P.","10,000 B.P.","8,000 B.P.",A,[],[],[],[],[],[],-,False
prehistory/test/28,prehistory,Humanities,Civilization in the Indus Valley was characterized by:,highly centralized economies.,carefully planned and designed cities.,standardized weights and measures.,all of the above.,D,[],[],[],[],[],[],-,False
prehistory/test/29,prehistory,Humanities,"According to one theory, the power of Ancestral Pueblo elites emerged when certain groups:",predicted astronomical events such as eclipses and meteor showers.,constructed monuments and elaborate multi-storied cliff dwellings.,stored food surpluses in good years for distribution in bad years.,incorporated other societies through conquest warfare.,C,[],[],[],[],[],[],-,False
prehistory/test/30,prehistory,Humanities,"Teotihuacán came to prominence in the Basin of Mexico after its rival, Cuicuilco,",was crippled by a volcanic eruption.,succumbed to a civil war among its ruling families.,suffered a blight on its crops.,was flooded by a Gulf Coast hurricane.,A,[],[],[],[],[],[],-,False
prehistory/test/31,prehistory,Humanities,Evidence from northwest coast societies indicates that what is ultimately needed for the development of social complexity is:,agriculture.,irrigation technology.,social stratification.,a food surplus.,D,[],[],[],[],[],[],-,False
prehistory/test/32,prehistory,Humanities,Which subfield of anthropology aims to better understand the nearest living relatives of humans?,paleoanthropology,archaeology,primatology,linguistics,C,[],[],[],[],[],[],-,False
prehistory/test/33,prehistory,Humanities,How did Aurignacian technology differ from Mousterian technology?,Mousterian technology produced more projectile points.,Mousterian technology produced more usable blade surface.,Aurignacian technology produced more usable blade surface.,Aurignacian technology was focused on the production of hand axes.,C,[],[],[],[],[],[],-,False
prehistory/test/34,prehistory,Humanities,Which of the following is evidence of a complex society?,monumental works,burials with grave goods,leisure and a sedentary lifestyle,all of the above,A,[],[],[],[],[],[],-,False
prehistory/test/35,prehistory,Humanities,"The face of Homo erectus was more ________ than modern humans, but less so than Homo habilis.",altricial,hairy,occipital,prognathous,D,[],[],[],[],[],[],-,False
prehistory/test/36,prehistory,Humanities,Montezuma ruled over millions of people from the _______ capital of _____.,Maya; Tikal.,Aztec; Tenochtitlán.,Teotihuacános; Teotihuacán.,Zapotec; Monte Albán.,B,[],[],[],[],[],[],-,False
prehistory/test/37,prehistory,Humanities,"The belief that all of the characteristics of civilization developed in one place, such as Egypt, and from there spread out to the rest of the world is known as:",cultural evolution,migrationism,diffusionism,anti-originalism,C,[],[],[],[],[],[],-,False
prehistory/test/38,prehistory,Humanities,"When the ratio of brain size to body size is compared, which species has a proportionally larger brain?",Homo erectus,premodern Homo sapiens,Neandertals,modern Homo sapiens,D,[],[],[],[],[],[],-,False
prehistory/test/39,prehistory,Humanities,"The royal graves of the Shang Dynasty consisted of enormous cruciform-shaped tombs, where the deceased kings were buried with:","jade, bronze, and ceramic artifacts.",chariots and horses.,the headless bodies of humans who had been sacrificed.,all of the above.,D,[],[],[],[],[],[],-,False
prehistory/test/40,prehistory,Humanities,The above hominid species discovered in Malapa Cave in South Africa has been classified as:,Homo habilis,Australopithecus sediba.,Homo sapiens.,Australopithecus robustus,B,[],[],[],[],[],[],-,False
prehistory/test/41,prehistory,Humanities,Ethnographic evidence supports which of the following connections between surplus food and social complexity?,Only agriculturalists can produce the food surplus necessary for economic inequality.,Some resource-rich environments allow for the creation of surpluses that can lead to economic inequalities and social complexity.,Economic inequalities are the foundation of social complexity and entirely dependent on agriculture for the production of surplus food.,The production of surplus food is not important in the development of economic inequalities or social complexity.,B,[],[],[],[],[],[],-,False
prehistory/test/42,prehistory,Humanities,Which of the following was the greatest advantage of using fire in human evolution?,Fire offers protection from predators and enemies.,Fire makes meat more digestible and kills bacteria.,Fire produces light and heat.,Fire can be used in warfare and to clear fields.,B,[],[],[],[],[],[],-,False
prehistory/test/43,prehistory,Humanities,"Palynology is the study of _________, which allows scientists to reconstruct ______.",foraminifera; a master sequence of tree rings.,coprolites; paleopathology and sexual dimorphism.,pollen; plant communities and climate.,phytoliths; artificial selection and photosynthesis pathways.,C,[],[],[],[],[],[],-,False
prehistory/test/44,prehistory,Humanities,What was the unifying element of Olmec culture?,religious iconography,large armies,agricultural surpluses,all of the above,A,[],[],[],[],[],[],-,False
prehistory/test/45,prehistory,Humanities,Which of the following ancient civilizations has a written language that is the furthest from being fully deciphered?,the Indus Valley,Egyptian,Mesopotamian,Chinese,A,[],[],[],[],[],[],-,False
prehistory/test/46,prehistory,Humanities,The sophisticated stone tool making industry at the Pinnacle Point site in South Africa is evidence of:,"a 250,000-year-old tradition of hand axe production and use.","a 71,000-year-old complex sequence of microblade production and use.",an adaptation to hunting in colder environments.,both a and c.,B,"['none', 'regional', 'regional', 'cultural']","['No', 'No', 'No', 'Yes']","['-', '-', '-', '-']",['African Culture'],['Africa'],['South Africa'],CS,True
prehistory/test/47,prehistory,Humanities,"Early evidence of complexity in Mayan societies is suggested by the appearance, around 2650 B.P., of:",finely carved obsidian statuary.,decorated stepped platforms.,the introduction of chocolate into the Mesoamerican economy.,a ritual ball game in which the losers were sacrificed to the gods.,B,[],[],[],[],[],[],-,False
prehistory/test/48,prehistory,Humanities,What do anthropologists NOT need to know to determine when people entered the Americas from Siberia?,When sled dogs were first domesticated,When the Bering Strait was exposed and open for travel,When eastern Siberia was first inhabited,The age of the earliest New World sites,A,"['none', 'regional', 'regional', 'regional']","['No', 'No', 'No', 'No']","['-', '-', {'end': 86, 'label': 'Geographic', 'score': None, 'start': 78}, {'end': 86, 'label': 'Geographic', 'score': None, 'start': 78}]",[],"['North America', 'North America', 'North America']","['Russian Federation', 'Russian Federation']",CS,True
prehistory/test/49,prehistory,Humanities,When did Aborigines occupy the harsh interior of Australia?,"10,000–12,000 years ago","20,000–25,000 years ago","35,000–40,000 years ago","40,000–45,000 years ago",B,[],[],[],[],[],[],-,False
prehistory/test/50,prehistory,Humanities,What do the Hassunan and Samarran sites in Mesopotamia have in common?,Both relied heavily on agriculture.,Both have an abundance of rare luxury items.,Both have high-status burials.,Both have sophisticated monumental architecture.,A,[],[],[],[],[],[],-,False
prehistory/test/51,prehistory,Humanities,Which crop is South America's most significant agricultural contribution to Europe?,rice,potatoes,squash,beans,B,[],[],[],[],[],[],-,False
prehistory/test/52,prehistory,Humanities,What distinguishes the trade patterns of the Mesolithic from those of the Upper Paleolithic?,"in the Mesolithic, goods traveled farther and more goods were exchanged","in the Mesolithic, goods traveled farther but fewer goods were exchanged","in the Mesolithic, goods traveled less far but more goods were exchanged","in the Mesolithic, goods traveled less far and fewer goods were exchanged",C,[],[],[],[],[],[],-,False
prehistory/test/53,prehistory,Humanities,A celebration in which wealth is redistributed is called a:,potlatch.,kiva parties.,totem feasts.,sinagua.,A,[],[],[],[],[],[],-,False
prehistory/test/54,prehistory,Humanities,Which of the following are techniques of trace element analysis?,proton magnetometer and electrical resistivity,accelerator mass spectrometry and photosynthesis pathways,carbon isotope analysis and experimental replication,neutron activation analysis and X- ray fluorescence,D,[],[],[],[],[],[],-,False
prehistory/test/55,prehistory,Humanities,The Chinese process of divining the future by examining fired animal bones is called:,hang-t'u.,sarsen divination,scapulimancy,cylinder seal prophecy,C,[],[],[],[],[],[],-,False
prehistory/test/56,prehistory,Humanities,How have archaeologists characterized the monuments built by the Olmec?,Halafian ritual monuments,megalithic chiefdoms,surplus food storage centers,regal-ritual centers,D,[],[],[],[],[],[],-,False
prehistory/test/57,prehistory,Humanities,The ethics of conducting archaeological research on sites with human remains of indigenous North American ancestors is addressed by the Native American Graves Protection and Repatriation Act. Problems often arise when:,both non-indigenous archaeologists and Native Americans are allowed onto the site at the same time.,there are no Native Americans who have been trained as archaeologists and no archaeologists who are Native American.,neither archaeologists nor Native Americans can agree on the exact location of burials at the site.,"burials are so ancient that establishing historical or genealogical connections with modern, living groups of people is impossible.",D,[],[],[],[],[],[],-,False
prehistory/test/58,prehistory,Humanities,"Which culture, previously-known as the temple-mound builders, based their subsistence primarily on maize and squash agriculture?",Ancestral Puebloan,Hohokam,Mississippian,Adena,C,[],[],[],[],[],[],-,False
prehistory/test/59,prehistory,Humanities,The city of Uruk and the cultures of the Maya and the Moche were all adversely affected by:,invasion.,drought.,civil war.,earthquakes.,B,[],[],[],[],[],[],-,False
prehistory/test/60,prehistory,Humanities,What is the wild progenitor of maize?,einkorn,emmer,teosinte,legumes,C,[],[],[],[],[],[],-,False
prehistory/test/61,prehistory,Humanities,"In comparison to the Middle Paleolithic, Upper Paleolithic tool technologies:",emphasized flakes over blades.,changed rapidly.,involved elaborate preparation of core tools.,all of the above,B,"['none', 'none', 'none', 'none']","['No', 'No', 'No', 'No']","['-', '-', '-', '-']",[],[],[],CA,True
prehistory/test/62,prehistory,Humanities,Recent genomic analyses of Neandertals and modern human populations indicate that:,"between 1% and 4% of the genome of modern humans with European and Asian ancestry originated from Neandertal populations, most likely through interbreeding.","Neandertal populations were entirely distinct and separate from anatomically modern humans, with no evidence of interbreeding.",anatomically modern humans throughout the world uniformly share approximately 16% of their genome with Neandertal populations.,"modern Africans share more than 4% of their genome with Neandertals, far greater than modern European and Asian populations, indicating a lengthier time of successful interbreeding.",A,"['regional', 'none', 'none', 'none', 'none']","['No', 'Yes', 'No', 'No', 'No']","['-', '-', '-', '-', '-']",[],[],[],CA,True
prehistory/test/63,prehistory,Humanities,Which of the following is a remote-sensing device used at archaeological sites?,ground-penetrating radar,proton magnetometer,electrical resistivity,all the above,D,"['none', 'none', 'none', 'none', 'none']","['No', 'No', 'No', 'No', 'No']","['-', '-', '-', '-', '-']",[],[],[],CA,True
prehistory/test/64,prehistory,Humanities,"Genetic studies of the two primary varieties of rice, japonica (short-grained), and indica (long-grained), suggest that:","each is more closely related to one another than their local wild ancestors, suggesting that these modern varieties of rice were developed recently in east Asia.","each is more closely related to local wild ancestors than one another, suggesting that these modern varieties of rice were domesticated separately in east Asia and south Asia.","each is unrelated to one another, suggesting that these modern varieties of rice were domesticated independently in east Asia and western Europe.","each is closely related to their local wild ancestors, suggesting that domestication must have occurred very recently and no earlier than 2,000 years ago.",B,"['regional', 'none', 'none', 'none', 'none', 'none']","['No', 'No', 'No', 'No', 'No', 'No']","['-', '-', '-', '-', '-', '-']",['Eastern Asia Culture'],[],[],CA,True
prehistory/test/65,prehistory,Humanities,What do the amount of grave goods buried with the children at Sungir' indicate?,The tribe spent most of their time carving beads.,The tribe was involved in an intricate trade network.,The tribe had a complex system of inherited social statuses.,The children were sometimes leaders of the tribe.,C,[],[],[],[],[],[],-,False
prehistory/test/66,prehistory,Humanities,"At its peak, the population of the city of Teotihuacán may have reached:","50,000 people.","200,000 people.","500,000 people.","1,000,000 people.",B,[],[],[],[],[],[],-,False
prehistory/test/67,prehistory,Humanities,Nubian civilization:,predated and spurred the rise of Egyptian culture.,was the result of Mesopotamian colonization in the south.,"developed in response to, but not in imitation of, Egyptian culture.",had no contacts with neighboring cultures.,C,[],[],[],[],[],[],-,False
prehistory/test/68,prehistory,Humanities,Having a forward-thrusting lower face is called,arboreal.,prognathous.,diastema.,mandible.,B,[],[],[],[],[],[],-,False
prehistory/test/69,prehistory,Humanities,What may have caused the Ancestral Puebloans to abandon Mesa Verde?,the population outstripped the productive capacity of the environment,drought,a new religion attracted them to the south,all of the above,D,[],[],[],[],[],[],-,False
prehistory/test/70,prehistory,Humanities,Which species is most typically first associated with the fashioning and use of stone tools?,Homo habilis,Ardipithecus ramidus,Homo sapiens,Australopithecus robustus,A,[],[],[],[],[],[],-,False
prehistory/test/71,prehistory,Humanities,A design that is not painted upon but is etched into a rock face is called a:,pictograph.,petroglyph.,pictorial.,petrification.,B,[],[],[],[],[],[],-,False
prehistory/test/72,prehistory,Humanities,"The Gault site in south-central Texas has produced evidence from 13,000 years ago that Paleoindians chose this location based on the:",nearness of the site to navigable rivers and the Gulf coast.,"abundance of wild game, plants, and fish in a rich and diverse woodland environment.",proximity to a local source of chert for quarrying and making stone tools.,nearby location of migratory routes of large mammals such as bison.,C,[],[],[],[],[],[],-,False
prehistory/test/73,prehistory,Humanities,The early Mesolithic Maglemosian culture was adapted to:,a tundra environment.,a desert environment.,a forest and lakeside environment.,an equatorial environment.,C,[],[],[],[],[],[],-,False
prehistory/test/74,prehistory,Humanities,How were the first metals worked in South America?,casting,hammering,smelting,all of the above,B,[],[],[],[],[],[],-,False
prehistory/test/75,prehistory,Humanities,"What is the Aztec word for a spear-throwing device developed in Europe more than 30,000 years ago?",chunkey.,atlatl.,burin.,petroglyph.,B,[],[],[],[],[],[],-,False
prehistory/test/76,prehistory,Humanities,The directed breeding of plants and animals by humans is called:,foraging.,artificial selection.,natural selection.,herding.,B,"['none', 'none', 'none', 'none']","['No', 'No', 'No', 'No']","['-', '-', '-', '-']",[],[],[],CA,True
prehistory/test/77,prehistory,Humanities,"Interestingly, none of the civilizations of ancient South America appear to have developed:",monumental works.,irrigation technology.,a written language.,significant armies.,C,[],[],[],[],[],[],-,False
prehistory/test/78,prehistory,Humanities,Which of the following is not a hypothesis for why hominids walked on two legs?,it freed the hands to carry things,it allowed for braincase expansion,it expended less energy than quadrupedalism for going long distances,it allowed hominids to see greater distances,B,"['none', 'none', 'none', 'none', 'none']","['No', 'No', 'No', 'No', 'No']","['-', '-', '-', '-', '-']",[],[],[],CA,True
prehistory/test/79,prehistory,Humanities,When did the first pharaohs emerge in Egypt?,3100 B.P.,4100 B.P.,5100 B.P.,6100 B.P.,C,[],[],[],[],[],[],-,False
prehistory/test/80,prehistory,Humanities,There is evidence that the Hohokam borrowed which practice from Mesoamerican culture?,ritual consumption of maize beer,ritual human sacrifice,playing ritual ball games,construction of stepped pyramids,C,"['cultural', 'regional', 'regional', 'cultural']","['No', 'No', 'No', 'No']","['-', '-', {'end': 34, 'label': 'Geographic', 'score': None, 'start': 27}, {'end': 85, 'label': 'Cultural', 'score': None, 'start': 23}]","['Latin American Culture', 'Indigenous Cultures', 'Western Culture']","['North America', 'North America', 'North America']",[],CS,True
prehistory/test/81,prehistory,Humanities,One of the less obvious reasons for the Inca to fight so many wars may have been:,to develop a story line for powerful epic poetry.,to identify and cultivate talented leaders.,"to kill off a certain percentage of the young male population, thus preventing revolution.",to appease the gods of war.,B,[],[],[],[],[],[],-,False
prehistory/test/82,prehistory,Humanities,The name Teotihuacán was given to the city by:,"the Aztecs, who continued to make pilgrimages there long after its collapse.","the Spanish invaders, who largely destroyed it.","the city's first king, who named it after his favorite deity.","Olmec traders, who were impressed with its grandeur.",A,[],[],[],[],[],[],-,False
prehistory/test/83,prehistory,Humanities,Which culture hosted the above celebration?,the Ancestral Puebloans of the southwestern desert,the Mogollon of the southwestern mountains,the Kwakiutl of the Pacific Northwest,the Hopewell of the American Midwest,C,[],[],[],[],[],[],-,False
prehistory/test/84,prehistory,Humanities,"Of the following, which is the earliest example of the development of a complex society?",Jericho in Israel,Caral in Peru,Stonehenge in England,Olmec along the Gulf Coast,A,[],[],[],[],[],[],-,False
prehistory/test/85,prehistory,Humanities,Archaeological evidence for the domestication of cats suggests it occurred when and why?,"before 22,000 years ago, as a result of the shift from opportunistic foraging to logistical collecting","before 11,000 years ago, as a direct result of artificial selection","after 11,000 years ago, as an unintentional consequence of food production and storage","after 9,000 years ago, as an unintentional result of the domestication of cattle and production of milk and cheese",C,[],[],[],[],[],[],-,False
prehistory/test/86,prehistory,Humanities,The most obvious material symbols of ancient state societies are:,stone tablets.,pyramids.,monumental works.,irrigation canals.,C,[],[],[],[],[],[],-,False
prehistory/test/87,prehistory,Humanities,What is the evidence for trade between Indus Valley cities and the city states of ancient Mesopotamia?,Obsidian tools have been found at sites in both regions.,"Glass beads, copper, and gold from Mesopotamia have been found at Harappan sites in the Indus Valley.",Harappan seals have been found in Mesopotamia and Mesopotamian cylinder seals have been found in the Indus valley.,All of the above.,C,[],[],[],[],[],[],-,False
prehistory/test/88,prehistory,Humanities,At the end of the Miocene many species of ape became extinct due to:,humans killing them.,an asteroid hitting the Yucatan Peninsula.,a change in the environment.,dinosaurs eating them.,C,[],[],[],[],[],[],-,False
prehistory/test/89,prehistory,Humanities,Some of the oldest painted art in the world was recently discovered in caves on the island of Sulawesi in Indonesia. What do the images include and to when do they date?,"animals and human bodies from more than 15,000 to about 20,000 years ago","animals and hand stencils from more than 35,000 to about 40,000 years ago","animals and hand stencils from more than 45,000 to about 100,000 years ago","animals and abstract geometric shapes from 15,000 to more than 100,000 years ago",B,[],[],[],[],[],[],-,False
prehistory/test/90,prehistory,Humanities,A person who believes that the current appearance of the earth can be best explained as having resulted from a series of natural disasters is known as a(n):,paleoanthropologist.,natural scientist.,evolutionist.,catastrophist.,D,[],[],[],[],[],[],-,False
prehistory/test/91,prehistory,Humanities,What contributes to societies becoming more complex?,"Surplus food is stored in large, collective facilities.",Crop irrigation requires the construction of dams or canals.,Sedentary communities need to defend themselves.,All of the above.,D,[],[],[],[],[],[],-,False
prehistory/test/92,prehistory,Humanities,A(n) _________ contains primary refuse; a _________ contains secondary refuse.,kitchen; garden,activity area; burial,picnic site; trash dump,activity area; recycling area,C,[],[],[],[],[],[],-,False
prehistory/test/93,prehistory,Humanities,Artifacts _________; ecofacts __________,are valuable and rare; are easy to come by.,decay rapidly; last for a long time.,are made by humans; exhibit traces of human activity.,are facts about art; are facts about nature.,C,[],[],[],[],[],[],-,False
prehistory/test/94,prehistory,Humanities,Pompeii was unusually well preserved because:,the layer of volcanic pumice created a seal over the remains.,avalanches pushed the remains into the sea and seawater preserves things.,poisonous volcanic gases killed people instantly.,the Romans embalmed the victims with salt from seawater.,A,[],[],[],[],[],[],-,False
prehistory/test/95,prehistory,Humanities,Charles Lyell argued that the Earth must be extremely old based on the fact that:,many processes that can be observed act extremely slowly.,uniformitarianism can account for significant geological features.,erosion works incredibly slowly.,All of the above.,D,[],[],[],[],[],[],-,False
prehistory/test/96,prehistory,Humanities,"Homo floresiensis from the island of Flores dates from around 35,000 to 14,000 years ago, and according to some researchers, is similar or related to:",Homo erectus.,Homo habilis.,Homo ergaster.,Australopithecus afarensis.,A,[],[],[],[],[],[],-,False
prehistory/test/97,prehistory,Humanities,Subsistence practices of people can be determined by recovering and studying:,the faunal assemblage from a site.,an osteological comparative collection from a site.,pumice and evidence of pyroclastic surges.,all of the above.,A,[],[],[],[],[],[],-,False
prehistory/test/98,prehistory,Humanities,"When the Spanish explorer Hernando de Soto crossed a portion of the North American continent, his expedition encountered direct descendants of which people?",Mississippian,Adena,Ancestral Puebloan,Kwakiutl,A,[],[],[],[],[],[],-,False
prehistory/test/99,prehistory,Humanities,"Following the classical period, which ended around A.D. 800, Mayan civilization:","inexplicably disappeared, then began a slow development ending with Aztec civilization.","entered the second classical period, lost a great war with Teotihuacán, and faded away.","fell into decline, moved its center north, resurged, and fell into decline once again.",fell into a sudden decline; the population disappeared and never again built monumental structures.,C,[],[],[],[],[],[],-,False
prehistory/test/100,prehistory,Humanities,"During the late Miocene, carbon isotope analysis indicates environmental changes that would have impacted the hominid ancestors of modern humans. These changes are best characterized as:",a sudden drop in global temperatures resulting in a return to ice age conditions.,a sudden rise in global temperatures resulting in rising sea levels.,"an expansion of grasslands and reduction in woodlands, resulting in regional mosaic environments.",a decline in large mammal populations and relative increase in other classes of vertebrate species.,C,"['none', 'none', 'none', 'none']","['No', 'No', 'No', 'No']","['-', '-', '-', '-']",[],[],[],CA,True
prehistory/test/101,prehistory,Humanities,"Which of the following characteristics of modern humans is the most ancient, pre-dating the Late Stone Age, the Upper Paleolithic and even anatomically modern humans?",elaborate burials,larger sites with larger populations,improved stone tool technologies,symbolic expression through the production of art,C,[],[],[],[],[],[],-,False
prehistory/test/102,prehistory,Humanities,Moving through trees by swinging arm over arm is called:,bipedal locomotion.,brachiation.,quadrupedal locomotion.,a savanna niche.,B,"['none', 'none', 'none', 'none']","['No', 'No', 'No', 'No']","['-', '-', '-', '-']",[],[],[],CA,True
prehistory/test/103,prehistory,Humanities,Why is Catalhoyuk in central Turkey regarded as a large village but not a city?,"There were no palaces, public architecture, and little evidence for status differentiation.","There was no evidence for food storage, domesticated animals, or buildings.","There were no works of art, rituals, or activities associated with cities.",There was no evidence for monumental architecture or roads.,A,[],[],[],[],[],[],-,False
prehistory/test/104,prehistory,Humanities,Which of the following are four of the characteristics of civilization?,"food surpluses, specialists, urban settlements, and a system of record keeping","food surpluses, a standing army, artwork, and a system of plumbing","food surpluses, monumental architecture, religious buildings, and museums","museums, libraries, monumental architecture, and artwork",A,[],[],[],[],[],[],-,False
